ops	steps	M	K	N	zone
951424	31902817520	194	13	63145	3,1,1,1,1,1,1,1,1,1,1
951441	31903827920	194	13	63146	3,1,1,1,1,1,1,1,1,2
951455	31904838324	194	13	63147	3,1,1,1,1,1,1,1,1,1,1
951470	31905848748	194	13	63148	3,1,1,1,1,1,1,2,2
951484	31906859184	194	13	63149	3,1,1,1,1,1,1,3,1
951501	31907869660	194	13	63150	3,1,1,1,1,1,1,4
951515	31908880128	194	13	63151	3,1,1,1,1,1,1,2,1,1
951530	31909890616	194	13	63152	3,1,1,1,1,1,1,1,1,2
951544	31910901116	194	13	63153	3,1,1,1,1,1,1,1,1,1,1
951561	31911911644	194	13	63154	3,1,1,1,1,1,1,1,1,2
951575	31912922176	194	13	63155	3,1,1,1,1,1,1,1,1,1,1
951590	31913932728	194	13	63156	3,1,1,1,1,1,1,1,1,2
951604	31914943292	194	13	63157	3,1,1,1,1,1,1,1,2,1
951620	31915953888	194	13	63158	3,1,1,1,1,1,1,1,3
951634	31916964484	194	13	63159	3,1,1,1,1,1,1,1,1,1,1
951649	31917975100	194	13	63160	3,1,1,1,1,1,1,1,1,2
951663	31918985728	194	13	63161	3,1,1,1,1,1,1,1,1,1,1
951680	31919996384	194	13	63162	3,1,1,1,1,1,2,1,2
951694	31921007044	194	13	63163	3,1,1,1,1,1,2,1,1,1
951709	31922017724	194	13	63164	3,1,1,1,1,1,3,2
951723	31923028416	194	13	63165	3,1,1,1,1,1,4,1
951743	31924039160	194	13	63166	3,1,1,1,1,1,5
951757	31925049884	194	13	63167	3,1,1,1,1,1,3,1,1
951772	31926060628	194	13	63168	3,1,1,1,1,1,2,1,2
951786	31927071384	194	13	63169	3,1,1,1,1,1,2,1,1,1
951803	31928082168	194	13	63170	3,1,1,1,1,1,1,1,1,2
951817	31929092956	194	13	63171	3,1,1,1,1,1,1,1,1,1,1
951832	31930103764	194	13	63172	3,1,1,1,1,1,1,1,1,2
951846	31931114584	194	13	63173	3,1,1,1,1,1,1,1,2,1
951862	31932125436	194	13	63174	3,1,1,1,1,1,1,1,3
951876	31933136288	194	13	63175	3,1,1,1,1,1,1,1,1,1,1
951891	31934147160	194	13	63176	3,1,1,1,1,1,1,1,1,2
951905	31935158044	194	13	63177	3,1,1,1,1,1,1,1,1,1,1
951922	31936168956	194	13	63178	3,1,1,1,1,1,1,1,1,2
951936	31937179872	194	13	63179	3,1,1,1,1,1,1,1,1,1,1
951951	31938190808	194	13	63180	3,1,1,1,1,1,1,2,2
951965	31939201756	194	13	63181	3,1,1,1,1,1,1,3,1
951982	31940212744	194	13	63182	3,1,1,1,1,1,1,4
951996	31941223724	194	13	63183	3,1,1,1,1,1,1,2,1,1
952011	31942234724	194	13	63184	3,1,1,1,1,1,1,1,1,2
952025	31943245736	194	13	63185	3,1,1,1,1,1,1,1,1,1,1
952042	31944256776	194	13	63186	3,1,1,1,1,1,1,1,1,2
952056	31945267820	194	13	63187	3,1,1,1,1,1,1,1,1,1,1
952071	31946278884	194	13	63188	3,1,1,1,1,1,1,1,1,2
952085	31947289960	194	13	63189	3,1,1,1,1,1,1,1,2,1
952101	31948301068	194	13	63190	3,1,1,1,1,1,1,1,3
952115	31949312176	194	13	63191	3,1,1,1,1,1,1,1,1,1,1
952130	31950323304	194	13	63192	3,1,1,1,1,1,1,1,1,2
952144	31951334444	194	13	63193	3,1,1,1,1,1,1,1,1,1,1
952161	31952345612	194	13	63194	3,1,1,1,1,1,2,1,2
952175	31953356784	194	13	63195	3,1,1,1,1,1,2,1,1,1
952190	31954367976	194	13	63196	3,1,1,1,1,1,3,2
952204	31955379180	194	13	63197	3,1,1,1,1,1,4,1
952222	31956390428	194	13	63198	3,1,1,1,2,5
952236	31957401664	194	13	63199	3,1,1,1,2,3,1,1
952251	31958412920	194	13	63200	3,1,1,1,2,2,1,2
952265	31959424188	194	13	63201	3,1,1,1,2,2,1,1,1
952282	31960435484	194	13	63202	3,1,1,1,2,1,1,1,2
952296	31961446784	194	13	63203	3,1,1,1,2,1,1,1,1,1
952311	31962458104	194	13	63204	3,1,1,1,2,1,1,1,2
952325	31963469436	194	13	63205	3,1,1,1,2,1,1,2,1
952341	31964480800	194	13	63206	3,1,1,1,2,1,1,3
952355	31965492164	194	13	63207	3,1,1,1,2,1,1,1,1,1
952370	31966503548	194	13	63208	3,1,1,1,2,1,1,1,2
952384	31967514944	194	13	63209	3,1,1,1,2,1,1,1,1,1
952401	31968526368	194	13	63210	3,1,1,1,2,1,1,1,2
952415	31969537796	194	13	63211	3,1,1,1,2,1,1,1,1,1
952430	31970549244	194	13	63212	3,1,1,1,2,1,2,2
952444	31971560704	194	13	63213	3,1,1,1,2,1,3,1
952461	31972572204	194	13	63214	3,1,1,1,3,4
952475	31973583696	194	13	63215	3,1,1,1,3,2,1,1
952490	31974595208	194	13	63216	3,1,1,1,3,1,1,2
952504	31975606732	194	13	63217	3,1,1,1,3,1,1,1,1
952521	31976618284	194	13	63218	3,1,1,1,3,1,1,2
952535	31977629840	194	13	63219	3,1,1,1,3,1,1,1,1
952550	31978641416	194	13	63220	3,1,1,1,3,1,1,2
952564	31979653004	194	13	63221	3,1,1,1,3,1,2,1
952580	31980664624	194	13	63222	3,1,1,1,3,1,3
952594	31981676244	194	13	63223	3,1,1,1,3,1,1,1,1
952609	31982687884	194	13	63224	3,1,1,1,3,1,1,2
952623	31983699536	194	13	63225	3,1,1,1,3,1,1,1,1
952640	31984711216	194	13	63226	3,1,1,1,4,1,2
952654	31985722900	194	13	63227	3,1,1,1,4,1,1,1
952669	31986734604	194	13	63228	3,1,1,1,5,2
952683	31987746320	194	13	63229	3,1,1,1,6,1
952703	31988758100	194	13	63230	3,1,2,7
952717	31989769848	194	13	63231	3,1,2,5,1,1
952732	31990781616	194	13	63232	3,1,2,4,1,2
952746	31991793396	194	13	63233	3,1,2,4,1,1,1
952763	31992805204	194	13	63234	3,1,2,3,1,1,2
952777	31993817016	194	13	63235	3,1,2,3,1,1,1,1
952792	31994828848	194	13	63236	3,1,2,3,1,1,2
952806	31995840692	194	13	63237	3,1,2,3,1,2,1
952822	31996852568	194	13	63238	3,1,2,3,1,3
952836	31997864444	194	13	63239	3,1,2,3,1,1,1,1
952851	31998876340	194	13	63240	3,1,2,3,1,1,2
952865	31999888248	194	13	63241	3,1,2,3,1,1,1,1
952882	32000900184	194	13	63242	3,1,2,3,1,1,2
952896	32001912124	194	13	63243	3,1,2,3,1,1,1,1
952911	32002924084	194	13	63244	3,1,2,3,2,2
952925	32003936056	194	13	63245	3,1,2,3,3,1
952942	32004948068	194	13	63246	3,1,2,2,1,4
952956	32005960072	194	13	63247	3,1,2,2,1,2,1,1
952971	32006972096	194	13	63248	3,1,2,2,1,1,1,2
952985	32007984132	194	13	63249	3,1,2,2,1,1,1,1,1
953002	32008996196	194	13	63250	3,1,2,2,1,1,1,2
953016	32010008264	194	13	63251	3,1,2,2,1,1,1,1,1
953031	32011020352	194	13	63252	3,1,2,2,1,1,1,2
953045	32012032452	194	13	63253	3,1,2,2,1,1,2,1
953061	32013044584	194	13	63254	3,1,2,2,1,1,3
953075	32014056716	194	13	63255	3,1,2,2,1,1,1,1,1
953090	32015068868	194	13	63256	3,1,2,2,1,1,1,2
953104	32016081032	194	13	63257	3,1,2,2,1,1,1,1,1
953121	32017093224	194	13	63258	3,1,2,2,2,1,2
953135	32018105420	194	13	63259	3,1,2,2,2,1,1,1
953150	32019117636	194	13	63260	3,1,2,2,3,2
953164	32020129864	194	13	63261	3,1,2,2,4,1
953182	32021142136	194	13	63262	3,1,2,1,1,5
953196	32022154396	194	13	63263	3,1,2,1,1,3,1,1
953211	32023166676	194	13	63264	3,1,2,1,1,2,1,2
953225	32024178968	194	13	63265	3,1,2,1,1,2,1,1,1
953242	32025191288	194	13	63266	3,1,2,1,1,1,1,1,2
953256	32026203612	194	13	63267	3,1,2,1,1,1,1,1,1,1
953271	32027215956	194	13	63268	3,1,2,1,1,1,1,1,2
953285	32028228312	194	13	63269	3,1,2,1,1,1,1,2,1
953301	32029240700	194	13	63270	3,1,2,1,1,1,1,3
953315	32030253088	194	13	63271	3,1,2,1,1,1,1,1,1,1
953330	32031265496	194	13	63272	3,1,2,1,1,1,1,1,2
953344	32032277916	194	13	63273	3,1,2,1,1,1,1,1,1,1
953361	32033290364	194	13	63274	3,1,2,1,1,1,1,1,2
953375	32034302816	194	13	63275	3,1,2,1,1,1,1,1,1,1
953390	32035315288	194	13	63276	3,1,2,1,1,1,2,2
953404	32036327772	194	13	63277	3,1,2,1,1,1,3,1
953421	32037340296	194	13	63278	3,1,2,1,1,1,4
953435	32038352812	194	13	63279	3,1,2,1,1,1,2,1,1
953450	32039365348	194	13	63280	3,1,2,1,1,1,1,1,2
953464	32040377896	194	13	63281	3,1,2,1,1,1,1,1,1,1
953481	32041390472	194	13	63282	3,1,2,1,1,1,1,1,2
953495	32042403052	194	13	63283	3,1,2,1,1,1,1,1,1,1
953510	32043415652	194	13	63284	3,1,2,1,1,1,1,1,2
953524	32044428264	194	13	63285	3,1,2,1,1,1,1,2,1
953540	32045440908	194	13	63286	3,1,2,1,1,1,1,3
953554	32046453552	194	13	63287	3,1,2,1,1,1,1,1,1,1
953569	32047466216	194	13	63288	3,1,2,1,1,1,1,1,2
953583	32048478892	194	13	63289	3,1,2,1,1,1,1,1,1,1
953600	32049491596	194	13	63290	3,1,2,1,1,2,1,2
953614	32050504304	194	13	63291	3,1,2,1,1,2,1,1,1
953629	32051517032	194	13	63292	3,1,2,1,1,3,2
953643	32052529772	194	13	63293	3,1,2,1,1,4,1
953663	32053542564	194	13	63294	3,1,2,1,1,5
953677	32054555336	194	13	63295	3,1,2,1,1,3,1,1
953692	32055568128	194	13	63296	3,1,2,1,1,2,1,2
953706	32056580932	194	13	63297	3,1,2,1,1,2,1,1,1
953723	32057593764	194	13	63298	3,1,2,1,1,1,1,1,2
953737	32058606600	194	13	63299	3,1,2,1,1,1,1,1,1,1
953752	32059619456	194	13	63300	3,1,2,1,1,1,1,1,2
953766	32060632324	194	13	63301	3,1,2,1,1,1,1,2,1
953782	32061645224	194	13	63302	3,1,2,1,1,1,1,3
953796	32062658124	194	13	63303	3,1,2,1,1,1,1,1,1,1
953811	32063671044	194	13	63304	3,1,2,1,1,1,1,1,2
953825	32064683976	194	13	63305	3,1,2,1,1,1,1,1,1,1
953842	32065696936	194	13	63306	3,1,2,1,1,1,1,1,2
953856	32066709900	194	13	63307	3,1,2,1,1,1,1,1,1,1
953871	32067722884	194	13	63308	3,1,2,1,1,1,2,2
953885	32068735880	194	13	63309	3,1,2,1,1,1,3,1
953902	32069748916	194	13	63310	3,1,2,1,1,1,4
953916	32070761944	194	13	63311	3,1,2,1,1,1,2,1,1
953931	32071774992	194	13	63312	3,1,2,1,1,1,1,1,2
953945	32072788052	194	13	63313	3,1,2,1,1,1,1,1,1,1
953962	32073801140	194	13	63314	3,1,2,1,1,1,1,1,2
953976	32074814232	194	13	63315	3,1,2,1,1,1,1,1,1,1
953991	32075827344	194	13	63316	3,1,2,1,1,1,1,1,2
954005	32076840468	194	13	63317	3,1,2,1,1,1,1,2,1
954021	32077853624	194	13	63318	3,1,2,1,1,1,1,3
954035	32078866780	194	13	63319	3,1,2,1,1,1,1,1,1,1
954050	32079879956	194	13	63320	3,1,2,1,1,1,1,1,2
954064	32080893144	194	13	63321	3,1,2,1,1,1,1,1,1,1
954081	32081906360	194	13	63322	3,1,2,1,1,2,1,2
954095	32082919580	194	13	63323	3,1,2,1,1,2,1,1,1
954110	32083932820	194	13	63324	3,1,2,1,1,3,2
954124	32084946072	194	13	63325	3,1,2,1,1,4,1
954142	32085959368	194	13	63326	3,1,2,1,1,5
954156	32086972652	194	13	63327	3,1,2,1,1,3,1,1
954171	32087985956	194	13	63328	3,1,2,1,1,2,1,2
954185	32088999272	194	13	63329	3,1,2,1,1,2,1,1,1
954202	32090012616	194	13	63330	3,1,2,1,1,1,1,1,2
954216	32091025964	194	13	63331	3,1,2,1,1,1,1,1,1,1
954231	32092039332	194	13	63332	3,1,2,1,1,1,1,1,2
954245	32093052712	194	13	63333	3,1,2,1,1,1,1,2,1
954261	32094066124	194	13	63334	3,1,2,1,1,1,1,3
954275	32095079536	194	13	63335	3,1,2,1,1,1,1,1,1,1
954290	32096092968	194	13	63336	3,1,2,1,1,1,1,1,2
954304	32097106412	194	13	63337	3,1,2,1,1,1,1,1,1,1
954321	32098119884	194	13	63338	3,1,2,1,1,1,1,1,2
954335	32099133360	194	13	63339	3,1,2,1,1,1,1,1,1,1
954350	32100146856	194	13	63340	3,1,2,1,1,1,2,2
954364	32101160364	194	13	63341	3,1,2,1,1,1,3,1
954381	32102173912	194	13	63342	3,1,2,1,2,4
954395	32103187452	194	13	63343	3,1,2,1,2,2,1,1
954410	32104201012	194	13	63344	3,1,2,1,2,1,1,2
954424	32105214584	194	13	63345	3,1,2,1,2,1,1,1,1
954441	32106228184	194	13	63346	3,1,2,1,2,1,1,2
954455	32107241788	194	13	63347	3,1,2,1,2,1,1,1,1
954470	32108255412	194	13	63348	3,1,2,1,2,1,1,2
954484	32109269048	194	13	63349	3,1,2,1,2,1,2,1
954500	32110282716	194	13	63350	3,1,2,1,2,1,3
954514	32111296384	194	13	63351	3,1,2,1,2,1,1,1,1
954529	32112310072	194	13	63352	3,1,2,1,2,1,1,2
954543	32113323772	194	13	63353	3,1,2,1,2,1,1,1,1
954560	32114337500	194	13	63354	3,1,2,1,3,1,2
954574	32115351232	194	13	63355	3,1,2,1,3,1,1,1
954589	32116364984	194	13	63356	3,1,2,1,4,2
954603	32117378748	194	13	63357	3,1,2,1,5,1
954622	32118392568	194	13	63358	3,1,2,1,6
954636	32119406364	194	13	63359	3,1,2,1,4,1,1
954651	32120420180	194	13	63360	3,1,2,1,3,1,2
954665	32121434008	194	13	63361	3,1,2,1,3,1,1,1
954682	32122447864	194	13	63362	3,1,2,1,2,1,1,2
954696	32123461724	194	13	63363	3,1,2,1,2,1,1,1,1
954711	32124475604	194	13	63364	3,1,2,1,2,1,1,2
954725	32125489496	194	13	63365	3,1,2,1,2,1,2,1
954741	32126503420	194	13	63366	3,1,2,1,2,1,3
954755	32127517344	194	13	63367	3,1,2,1,2,1,1,1,1
954770	32128531288	194	13	63368	3,1,2,1,2,1,1,2
954784	32129545244	194	13	63369	3,1,2,1,2,1,1,1,1
954801	32130559228	194	13	63370	3,1,2,1,2,1,1,2
954815	32131573216	194	13	63371	3,1,2,1,2,1,1,1,1
954830	32132587224	194	13	63372	3,1,2,1,2,2,2
954844	32133601244	194	13	63373	3,1,2,1,2,3,1
954861	32134615304	194	13	63374	3,1,2,1,1,1,4
954875	32135629356	194	13	63375	3,1,2,1,1,1,2,1,1
954890	32136643428	194	13	63376	3,1,2,1,1,1,1,1,2
954904	32137657512	194	13	63377	3,1,2,1,1,1,1,1,1,1
954921	32138671624	194	13	63378	3,1,2,1,1,1,1,1,2
954935	32139685740	194	13	63379	3,1,2,1,1,1,1,1,1,1
954950	32140699876	194	13	63380	3,1,2,1,1,1,1,1,2
954964	32141714024	194	13	63381	3,1,2,1,1,1,1,2,1
954980	32142728204	194	13	63382	3,1,2,1,1,1,1,3
954994	32143742384	194	13	63383	3,1,2,1,1,1,1,1,1,1
955009	32144756584	194	13	63384	3,1,2,1,1,1,1,1,2
955023	32145770796	194	13	63385	3,1,2,1,1,1,1,1,1,1
955040	32146785036	194	13	63386	3,1,2,1,1,2,1,2
955054	32147799280	194	13	63387	3,1,2,1,1,2,1,1,1
955069	32148813544	194	13	63388	3,1,2,1,1,3,2
955083	32149827820	194	13	63389	3,1,2,1,1,4,1
955101	32150842140	194	13	63390	3,1,2,1,1,5
955115	32151856448	194	13	63391	3,1,2,1,1,3,1,1
955130	32152870776	194	13	63392	3,1,2,1,1,2,1,2
955144	32153885116	194	13	63393	3,1,2,1,1,2,1,1,1
955161	32154899484	194	13	63394	3,1,2,1,1,1,1,1,2
955175	32155913856	194	13	63395	3,1,2,1,1,1,1,1,1,1
955190	32156928248	194	13	63396	3,1,2,1,1,1,1,1,2
955204	32157942652	194	13	63397	3,1,2,1,1,1,1,2,1
955220	32158957088	194	13	63398	3,1,2,1,1,1,1,3
955234	32159971524	194	13	63399	3,1,2,1,1,1,1,1,1,1
955249	32160985980	194	13	63400	3,1,2,1,1,1,1,1,2
955263	32162000448	194	13	63401	3,1,2,1,1,1,1,1,1,1
955280	32163014944	194	13	63402	3,1,2,1,1,1,1,1,2
955294	32164029444	194	13	63403	3,1,2,1,1,1,1,1,1,1
955309	32165043964	194	13	63404	3,1,2,1,1,1,2,2
955323	32166058496	194	13	63405	3,1,2,1,1,1,3,1
955340	32167073068	194	13	63406	3,1,2,1,1,1,4
955354	32168087632	194	13	63407	3,1,2,1,1,1,2,1,1
955369	32169102216	194	13	63408	3,1,2,1,1,1,1,1,2
955383	32170116812	194	13	63409	3,1,2,1,1,1,1,1,1,1
955400	32171131436	194	13	63410	3,1,2,1,1,1,1,1,2
955414	32172146064	194	13	63411	3,1,2,1,1,1,1,1,1,1
955429	32173160712	194	13	63412	3,1,2,1,1,1,1,1,2
955443	32174175372	194	13	63413	3,1,2,1,1,1,1,2,1
955459	32175190064	194	13	63414	3,1,2,1,1,1,1,3
955473	32176204756	194	13	63415	3,1,2,1,1,1,1,1,1,1
955488	32177219468	194	13	63416	3,1,2,1,1,1,1,1,2
955502	32178234192	194	13	63417	3,1,2,1,1,1,1,1,1,1
955519	32179248944	194	13	63418	3,1,2,1,1,2,1,2
955533	32180263700	194	13	63419	3,1,2,1,1,2,1,1,1
955548	32181278476	194	13	63420	3,1,2,1,1,3,2
955562	32182293264	194	13	63421	3,1,2,1,1,4,1
955582	32183308104	194	13	63422	3,1,3,1,5
955596	32184322924	194	13	63423	3,1,3,1,3,1,1
955611	32185337764	194	13	63424	3,1,3,1,2,1,2
955625	32186352616	194	13	63425	3,1,3,1,2,1,1,1
955642	32187367496	194	13	63426	3,1,3,1,1,1,1,2
955656	32188382380	194	13	63427	3,1,3,1,1,1,1,1,1
955671	32189397284	194	13	63428	3,1,3,1,1,1,1,2
955685	32190412200	194	13	63429	3,1,3,1,1,1,2,1
955701	32191427148	194	13	63430	3,1,3,1,1,1,3
955715	32192442096	194	13	63431	3,1,3,1,1,1,1,1,1
955730	32193457064	194	13	63432	3,1,3,1,1,1,1,2
955744	32194472044	194	13	63433	3,1,3,1,1,1,1,1,1
955761	32195487052	194	13	63434	3,1,3,1,1,1,1,2
955775	32196502064	194	13	63435	3,1,3,1,1,1,1,1,1
